"time","sut.desired_angle","sut.control_force","sut.crane_angle","sut.crane_wire_join.measured_weight"
43.46,-0.5235987755982988,-0.41920615155552016,-0.4963400770371176,54.06966715353799
43.47,-0.5235987755982988,-0.4217397903439331,-0.49424874185378614,54.066426942208906
43.48,-0.5235987755982988,-0.4242772118351638,-0.49213067791208776,54.06114899735831
43.49,-0.5235987755982988,-0.42681829480843164,-0.48998628758725155,54.05379164649394
43.5,-0.5235987755982988,-0.42936292780564517,-0.4878159741268083,54.04431686740113
43.51,-0.5235987755982988,-0.4319109879827567,-0.48562014305664813,54.032689514691214
43.52,-0.5235987755982988,-0.43446236105702235,-0.4833992003925933,54.01887811001136
43.53,-0.5235987755982988,-0.43701697228366765,-0.4811535499946232,54.0028560841514
43.54,-0.5235987755982988,-0.4395747397035995,-0.4788835969631737,53.98459998924828
43.55,-0.5235987755982988,-0.4421355900816041,-0.47658974616234745,53.96409012319338
43.56,-0.5235987755982988,-0.44469945892102264,-0.47427240198089177,53.94131053325576
43.57,-0.5235987755982988,-0.4472662886949106,-0.4719319684500904,53.91624895650367
43.58,-0.5235987755982988,-0.44983597464647623,-0.46956885985367325,53.888895128300284
43.59,-0.5235987755982988,-0.4524084989322732,-0.46718347364803786,53.85924492171226
43.6,-0.5235987755982988,-0.4549838201798862,-0.46477621232703603,53.827296898886786
43.61,-0.5235987755982988,-0.4575619039253144,-0.4623474770949909,53.793053221345446
43.62,-0.5235987755982988,-0.4601427225002498,-0.4598976676531784,53.7565196071763
43.63,-0.5235987755982988,-0.4627262549193713,-0.45742718198629717,53.7177052818868
43.64,-0.5235987755982988,-0.4653124618760273,-0.45493642420291797,53.676622196937004
43.65,-0.5235987755982988,-0.46790132023649056,-0.4524257931244619,53.633285988287106
43.66,-0.5235987755982988,-0.47049283213751825,-0.44989567909158457,53.58771617377111
43.67,-0.5235987755982988,-0.47308699183066777,-0.4473464744420913,53.53993511837431
43.68,-0.5235987755982988,-0.475683798113674,-0.4447785692386288,53.48996832673845
43.69,-0.5235987755982988,-0.47828325411619277,-0.44219235108800736,53.43784436106185
43.7,-0.5235987755982988,-0.4808853645969299,-0.439588206766425,53.38359468160934
43.71,-0.5235987755982988,-0.4834901201544007,-0.4369665333409986,53.327253103295035
43.72,-0.5235987755982988,-0.4860975427624971,-0.43432770479009347,53.2688570488766
43.73,-0.5235987755982988,-0.48870764593746013,-0.43167210057256006,53.20844628334091
43.74,-0.5235987755982988,-0.49132044569982714,-0.4290000973368924,53.146063145757346
43.75,-0.5235987755982988,-0.4939359603098704,-0.4263120687770601,53.08175244636064
43.76,-0.5235987755982988,-0.49655421000305705,-0.42360838548831986,53.0155613612614
43.77,-0.5235987755982988,-0.49917521000777665,-0.4208894274704505,52.94753930927724
43.78,-0.5235987755982988,-0.5017989818340073,-0.4181555622323865,52.87773788133483
43.79,-0.5235987755982988,-0.5044255502709438,-0.41540714980252896,52.8062107137822
43.8,-0.5235987755982988,-0.5070549384427194,-0.4126445513950616,52.733013367053644
43.81,-0.5235987755982988,-0.509687169769627,-0.40986812507532133,52.65820321970003
43.82,-0.5235987755982988,-0.5123222676807059,-0.4070782256586586,52.58183935513084
43.83,-0.5235987755982988,-0.5149602533313918,-0.4042752089152689,52.503982536815656
43.84,-0.5235987755982988,-0.5176011410625656,-0.4014594406500773,52.424695295067025
43.85,-0.5235987755982988,-0.5202449554070495,-0.39863125927367077,52.34404103712874
43.86,-0.5235987755982988,-0.5228917147386574,-0.3957910103734092,52.26208464435744
43.87,-0.5235987755982988,-0.5255414356565016,-0.39293903652864204,52.1788921538353
43.88,-0.5235987755982988,-0.5281941326747017,-0.3900756772589534,52.094530646304115
43.89,-0.5235987755982988,-0.5308498179120864,-0.3872012689724211,52.00906813458159
43.9,-0.5235987755982988,-0.5335084982806079,-0.3843161614212721,51.92257401910361
43.91,-0.5235987755982988,-0.5361701800985818,-0.38142068515708366,51.83511787442862
43.92,-0.5235987755982988,-0.5388348662926473,-0.3785151678970304,51.7467698915748
43.93,-0.5235987755982988,-0.5415025555369661,-0.37559993810516995,51.6576008973613
43.94,-0.5235987755982988,-0.54417324244535,-0.37267532162502603,51.56768213480123
43.95,-0.5235987755982988,-0.5468469172537188,-0.369741641675643,51.47708515934389
43.96,-0.5235987755982988,-0.5495235706373996,-0.3667992235789529,51.385881950355824
43.97,-0.5235987755982988,-0.5522031955637376,-0.3638483967554047,51.29414489524382
43.98,-0.5235987755982988,-0.5548857631345394,-0.3608894727535117,51.2019456984396
43.99,-0.5235987755982988,-0.5575712468680692,-0.3579227679122344,51.1093563096966
44,-0.5235987755982988,-0.560259614932398,-0.3549485964933279,51.01644851531748
44.01,-0.5235987755982988,-0.562950829868274,-0.351967270714601,50.92329384437095
44.02,-0.5235987755982988,-0.5656448483119789,-0.3489791007831935,50.829963476618204
44.03,-0.5235987755982988,-0.568341652186955,-0.3459844049245936,50.73652873435505
44.04,-0.5235987755982988,-0.571041180367103,-0.3429834877974562,50.64305971317096
44.05,-0.5235987755982988,-0.5737433741549413,-0.3399766550605946,50.54962606345789
44.06,-0.5235987755982988,-0.5764481721868633,-0.3369642118759838,50.45629680897776
44.07,-0.5235987755982988,-0.5791555070524321,-0.33394646195622585,50.36314020431096
44.08,-0.5235987755982988,-0.5818653050960346,-0.33092370762283324,50.27022365383594
44.09,-0.5235987755982988,-0.5845774983712264,-0.3278962528329428,50.17761387879093
44.1,-0.5235987755982988,-0.5872920182038976,-0.32486440171381514,50.08537670373167
44.11,-0.5235987755982988,-0.5900087653704108,-0.3218284513852897,49.99357638655817
44.12,-0.5235987755982988,-0.5927276464032898,-0.3187887009345513,49.902276286402895
44.13,-0.5235987755982988,-0.5954485616980123,-0.31574544861784215,49.81153855256457
44.14,-0.5235987755982988,-0.5981714053863935,-0.3126989919362912,49.72142405594988
44.15,-0.5235987755982988,-0.6008960652099868,-0.30964962771172155,49.63199232261553
44.16,-0.5235987755982988,-0.6036224433486952,-0.3065976579971215,49.54330213613378
44.17,-0.5235987755982988,-0.6063504076977909,-0.30354337662159236,49.45540992247582
44.18,-0.5235987755982988,-0.6090798299577947,-0.30048707990693735,49.368370912842565
44.19,-0.5235987755982988,-0.6118105760019283,-0.2974290640966931,49.28223878056916
44.2,-0.5235987755982988,-0.6145425054093637,-0.2943696253372515,49.1970655741886
44.21,-0.5235987755982988,-0.6172754713845349,-0.2913090597664747,49.11290166508835
44.22,-0.5235987755982988,-0.6200093314169745,-0.288247664558477,49.02979589128089
44.23,-0.5235987755982988,-0.6227439353376055,-0.28518573695612326,48.94779528926138
44.24,-0.5235987755982988,-0.6254791140243774,-0.28212357336131744,48.86694485031937
44.25,-0.5235987755982988,-0.6282146994503467,-0.27906147121561076,48.78728784096794
44.26,-0.5235987755982988,-0.6309505175845231,-0.27599972846396714,48.70886563406889
44.27,-0.5235987755982988,-0.6336863883613608,-0.2729386436478457,48.63171767098825
44.28,-0.5235987755982988,-0.6364221276602304,-0.2698785157739615,48.555881426551856
44.29,-0.5235987755982988,-0.6391575776340617,-0.26681964101918926,48.48139237610219
44.3,-0.5235987755982988,-0.6418925278748033,-0.2637623216183862,48.408283951363664
44.31,-0.5235987755982988,-0.6446267812743516,-0.2607068586038038,48.33658752829266
44.32,-0.5235987755982988,-0.6473601357104429,-0.2576535539386699,48.266332395769545
44.33,-0.5235987755982988,-0.6500923840944829,-0.25460271060150996,48.19754573236253
44.34,-0.5235987755982988,-0.6528233144193585,-0.25155463267048783,48.13025258572503
44.35,-0.5235987755982988,-0.6555527302503671,-0.2485096201447549,48.06447579812512
44.36,-0.5235987755982988,-0.6582804198594798,-0.24546797698733605,48.000236073962114
44.37,-0.5235987755982988,-0.6610061545866788,-0.2424300116436453,47.93755197420034
44.38,-0.5235987755982988,-0.6637297112575826,-0.23939603136680904,47.876439844560714
44.39,-0.5235987755982988,-0.6664508632334016,-0.23636634461846684,47.8169138329399
44.4,-0.5235987755982988,-0.6691693805370362,-0.23334126113294315,47.75898588489807
44.41,-0.5235987755982988,-0.6718850322188898,-0.23032109055613778,47.70266576414731
44.42,-0.5235987755982988,-0.6745975962229191,-0.2273061363114831,47.647961152288474
44.43,-0.5235987755982988,-0.677306828408026,-0.22429671545824467,47.594877344588845
44.44,-0.5235987755982988,-0.6800124901757076,-0.22129314125451302,47.543417527550325
44.45,-0.5235987755982988,-0.6827143407651243,-0.2182957282048204,47.49358271222561
44.46,-0.5235987755982988,-0.6854121374153759,-0.21530479210129788,47.44537174742576
44.47,-0.5235987755982988,-0.6881056355277949,-0.21232065006481343,47.39878133582547
44.48,-0.5235987755982988,-0.6907945896063789,-0.20934361436075097,47.35380623335795
44.49,-0.5235987755982988,-0.6934787520111567,-0.20637400371168751,47.31043894481056
44.5,-0.5235987755982988,-0.6961578736043574,-0.2034121394673508,47.26866985994202
44.51,-0.5235987755982988,-0.6988317043194451,-0.20045834239173907,47.22848737535105
44.52,-0.5235987755982988,-0.7014999931026171,-0.19751293447054394,47.189877873572236
44.53,-0.5235987755982988,-0.7041624880775821,-0.19457623893228232,47.152825756651936
44.54,-0.5235987755982988,-0.7068189381337223,-0.19164857820607478,47.11731347220119
44.55,-0.5235987755982988,-0.7094690951125949,-0.18873027101205858,47.08332153522591
44.56,-0.5235987755982988,-0.7121127040194908,-0.1858216468108623,47.05082864228084
44.57,-0.5235987755982988,-0.7147495127168539,-0.1829230320118749,47.01981164816639
44.58,-0.5235987755982988,-0.7173792692838186,-0.18003475406090325,46.990245631914156
44.59,-0.5235987755982988,-0.7200017221951779,-0.17715714144073522,46.96210394573471
44.6,-0.5235987755982988,-0.7226166205003528,-0.17429052367170178,46.93535826641011
44.61,-0.5235987755982988,-0.72522372662707,-0.17143522131382638,46.90997841598865
44.62,-0.5235987755982988,-0.7278227908228447,-0.16859156635073871,46.88593289163225
44.63,-0.5235987755982988,-0.7304135659864937,-0.16575989058583834,46.863188655026576
44.64,-0.5235987755982988,-0.7329958089231944,-0.16294052479062546,46.841711172676504
44.65,-0.5235987755982988,-0.7355692784539879,-0.16013380034421598,46.82146451668253
44.66,-0.5235987755982988,-0.7381337356295046,-0.15734004920637654,46.80241142880211
44.67,-0.5235987755982988,-0.7406889454961159,-0.15455959947680017,46.784513356997174
44.68,-0.5235987755982988,-0.7432346773923016,-0.15179277513317033,46.76773052047712
44.69,-0.5235987755982988,-0.74577069930577,-0.14903991265550012,46.75202209106931
44.7,-0.5235987755982988,-0.7482967844297743,-0.14630134296617803,46.737346144455024
44.71,-0.5235987755982988,-0.7508127094238793,-0.14357739695558813,46.72365976974862
44.72,-0.5235987755982988,-0.7533182546387145,-0.1408684054238274,46.710919143571
44.73,-0.5235987755982988,-0.7558132043407093,-0.13817469902244267,46.69907960550607
44.74,-0.5235987755982988,-0.758297330390995,-0.13549659862343183,46.68809585471968
44.75,-0.5235987755982988,-0.7607704291824677,-0.13283443650117605,46.677921746731435
44.76,-0.5235987755982988,-0.7632322956134407,-0.13018854108638112,46.66851057797092
44.77,-0.5235987755982988,-0.7656827276280973,-0.1275592394047048,46.659815128635024
44.78,-0.5235987755982988,-0.7681215275844293,-0.12494685767989791,46.65178773353287
44.79,-0.5235987755982988,-0.7705485024394252,-0.1223517212526315,46.64438036248366
44.8,-0.5235987755982988,-0.7729634542581441,-0.1197741528022903,46.63754466687422
44.81,-0.5235987755982988,-0.7753661875516957,-0.11721447352031011,46.63123207066184
44.82,-0.5235987755982988,-0.7777565278975882,-0.11467300626228967,46.6253939264603
44.83,-0.5235987755982988,-0.7801342972354418,-0.11215007110155739,46.61998151074352
44.84,-0.5235987755982988,-0.7824993222222658,-0.1096459866809352,46.614946129847965
44.85,-0.5235987755982988,-0.7848514343650683,-0.1071610701223637,46.61023919969762
44.86,-0.5235987755982988,-0.787190470099543,-0.10469563692139339,46.60581232247049
44.87,-0.5235987755982988,-0.7895162619724081,-0.10224999834849438,46.601616909807674
44.88,-0.5235987755982988,-0.7918286600385285,-0.09982446731806054,46.59760532925168
44.89,-0.5235987755982988,-0.7941275147187068,-0.09741935345675834,46.593730119345466
44.9,-0.5235987755982988,-0.7964126816579867,-0.09503496433751012,46.589944300528984
44.91,-0.5235987755982988,-0.7986840218388918,-0.09267160538369158,46.58620144948353
44.92,-0.5235987755982988,-0.8009414016946734,-0.0903295797733194,46.58245577243761
44.93,-0.5235987755982988,-0.8031846922733595,-0.08800918566090844,46.57866196257491
44.94,-0.5235987755982988,-0.8054137705440765,-0.08571071945317534,46.574775536965326
44.95,-0.5235987755982988,-0.8076285201601147,-0.08343447754958883,46.57075305635611
44.96,-0.5235987755982988,-0.8098288300699598,-0.08118075200143503,46.566551853514696
44.97,-0.5235987755982988,-0.8120145951751352,-0.07894983195496845,46.562130222273154
44.98,-0.5235987755982988,-0.8141857164393084,-0.07674200354392588,46.557447481439944
