"time","sut.crane_angle","sut.control_force","sut.desired_angle","sut.crane_wire_join.measured_weight"
66.67,0.5167982769921784,125.37251809672156,0.5235987755982988,48.815196759616946
66.68,0.5170210260643419,125.3852458361022,0.5235987755982988,48.81292675475138
66.69,0.5172419598605426,125.39836433156441,0.5235987755982988,48.81073011517038
66.7,0.5174610656356702,125.41187104973288,0.5235987755982988,48.808607952481665
66.71,0.5176783285077529,125.42575539578314,0.5235987755982988,48.80656065657729
66.72,0.5178937332142711,125.44000679904255,0.5235987755982988,48.804588600587394
66.73,0.5181072640403773,125.4546146989756,0.5235987755982988,48.80269213849832
66.74,0.5183189088670757,125.4695674753815,0.5235987755982988,48.80087149804243
66.75,0.5185286801288275,125.4848470453524,0.5235987755982988,48.79912624673656
66.76,0.5187365521792342,125.50044488164855,0.5235987755982988,48.79745688041244
66.77,0.5189425149986121,125.51634821708913,0.5235987755982988,48.79586345166841
66.78,0.5191465591519265,125.53254386685137,0.5235987755982988,48.794345949921315
66.79,0.519348675816742,125.54901818889888,0.5235987755982988,48.792904297262375
66.8,0.5195488601496225,125.565759763293,0.5235987755982988,48.79153857183381
66.81,0.5197471184494505,125.58276516377587,0.5235987755982988,48.79024948683192
66.82,0.5199434402374702,125.60001615699271,0.5235987755982988,48.78903648303472
66.83,0.520137823766526,125.61750041527216,0.5235987755982988,48.78789946232699
