"time","sut.crane_angle","sut.control_force","sut.m_load","sut.desired_angle"
22.4,-0.51281112460893,1.645878652687042,4,-0.5235987755982988
22.41,-0.5115492913078787,0.9317048075266463,4,-0.5235987755982988
22.42,-0.5102654327809893,0.2177676427814994,4,-0.5235987755982988
22.43,-0.5089600188065146,-0.4957717424454273,4,-0.5235987755982988
22.44,-0.5076335199771639,-1.2087530123570858,4,-0.5235987755982988
22.45,-0.5062864080251765,-1.9210168710982742,4,-0.5235987755982988
22.46,-0.504919155684489,-2.6324050735799,4,-0.5235987755982988
22.47,-0.5035322427917752,-3.3427579679505364,4,-0.5235987755982988
22.48,-0.502126142933758,-4.051919734753707,4,-0.5235987755982988
22.49,-0.5007013326530024,-4.759734701033334,4,-0.5235987755982988
22.5,-0.4992582896042374,-5.466048026059429,4,-0.5235987755982988
22.51,-0.49779749214968827,-6.170705817721998,4,-0.5235987755982988
22.52,-0.49631942320991945,-6.873554518159313,4,-0.5235987755982988
22.53,-0.4948245653371876,-7.574441649834787,4,-0.5235987755982988
22.54,-0.4933133985654405,-8.273216131251901,4,-0.5235987755982988
22.55,-0.4917864054413858,-8.969727479656516,4,-0.5235987755982988
22.56,-0.4902440691097188,-9.66382609029296,4,-0.5235987755982988
22.57,-0.48868687319275544,-10.355363656135195,4,-0.5235987755982988
22.58,-0.4871153016219761,-11.04419404987418,4,-0.5235987755982988
22.59,-0.4855298389099348,-11.730169973551178,4,-0.5235987755982988
22.6,-0.4839309697636137,-12.413145937508023,4,-0.5235987755982988
22.61,-0.4823191790948676,-13.09297742294372,4,-0.5235987755982988
22.62,-0.48069495194334916,-13.769520885582047,4,-0.5235987755982988
22.63,-0.47905876939134373,-14.442636135494372,4,-0.5235987755982988
22.64,-0.4774111168038949,-15.112181410003107,4,-0.5235987755982988
22.65,-0.47575247813544225,-15.778016706907197,4,-0.5235987755982988
22.66,-0.4740833366464052,-16.440003317636858,4,-0.5235987755982988
22.67,-0.472404175077207,-17.098003682061652,4,-0.5235987755982988
22.68,-0.47071547608586184,-17.75188144836447,4,-0.5235987755982988
22.69,-0.4690177215590874,-18.40150143848395,4,-0.5235987755982988
22.7,-0.4673113921132561,-19.04672962946916,4,-0.5235987755982988
22.71,-0.46559696779044957,-19.68743323502104,4,-0.5235987755982988
22.72,-0.46387492769247457,-20.323480698001166,4,-0.5235987755982988
22.73,-0.4621457510439521,-20.954741565678784,4,-0.5235987755982988
22.74,-0.4604099202315755,-21.58108612496523,4,-0.5235987755982988
22.75,-0.45866791003128976,-22.202386715158887,4,-0.5235987755982988
22.76,-0.4569201968643312,-22.818516608137898,4,-0.5235987755982988
22.77,-0.4551672561214606,-23.429350337698782,4,-0.5235987755982988
22.78,-0.4534095620997702,-24.0347637115922,4,-0.5235987755982988
22.79,-0.45164758992981474,-24.634635360064383,4,-0.5235987755982988
22.8,-0.4498818114726969,-25.228843629267306,4,-0.5235987755982988
22.81,-0.44811269784344654,-25.817268590097374,4,-0.5235987755982988
22.82,-0.44634071911192996,-26.39979186812387,4,-0.5235987755982988
22.83,-0.4445663440732901,-26.976296527183827,4,-0.5235987755982988
22.84,-0.44279003753331947,-27.546668828048993,4,-0.5235987755982988
22.85,-0.44101226289763645,-28.110796521561007,4,-0.5235987755982988
22.86,-0.439233484817681,-28.668567104638843,4,-0.5235987755982988
22.87,-0.4374541646483986,-29.219870773168456,4,-0.5235987755982988
22.88,-0.43567476188038723,-29.764599471147463,4,-0.5235987755982988
22.89,-0.43389573327930864,-30.30264718132759,4,-0.5235987755982988
22.9,-0.4321175300770301,-30.83391085033606,4,-0.5235987755982988
22.91,-0.4303406064866888,-31.358287626015336,4,-0.5235987755982988
22.92,-0.4285654122367174,-31.875677299194937,4,-0.5235987755982988
22.93,-0.42679239452025447,-32.38598167922103,4,-0.5235987755982988
22.94,-0.4250219978955263,-32.88910463677905,4,-0.5235987755982988
22.95,-0.42325466629319114,-33.3849510044556,4,-0.5235987755982988
22.96,-0.4214908387413573,-33.87342888317863,4,-0.5235987755982988
22.97,-0.4197309517778949,-34.35444832323164,4,-0.5235987755982988
22.98,-0.41797543927793535,-34.827921406587514,4,-0.5235987755982988
22.99,-0.41622473213155625,-35.29376241046499,4,-0.5235987755982988
23,-0.414479260124558,-35.751887436219604,4,-0.5235987755982988
23.01,-0.41273945014605906,-36.20221479919705,4,-0.5235987755982988
23.02,-0.4110057235416403,-36.64466559560128,4,-0.5235987755982988
23.03,-0.40927849978346365,-37.07916296069211,4,-0.5235987755982988
23.04,-0.4075581951677166,-37.505632357157864,4,-0.5235987755982988
23.05,-0.4058452223958874,-37.92400183319164,4,-0.5235987755982988
23.06,-0.40413998894015063,-38.33420306458844,4,-0.5235987755982988
23.07,-0.4024429015766592,-38.736168419718396,4,-0.5235987755982988
23.08,-0.40075436242171636,-39.12983350352007,4,-0.5235987755982988
23.09,-0.3990747699231921,-39.515136506306234,4,-0.5235987755982988
23.1,-0.39740451877971605,-39.89201824395168,4,-0.5235987755982988
23.11,-0.39574399419858547,-40.26042339922222,4,-0.5235987755982988
23.12,-0.3940935827464551,-40.62029824265352,4,-0.5235987755982988
23.13,-0.39245366616213706,-40.97159196831737,4,-0.5235987755982988
23.14,-0.3908246209691002,-41.31425679908021,4,-0.5235987755982988
23.15,-0.3892068191253822,-41.64824787175587,4,-0.5235987755982988
23.16,-0.38760062732986234,-41.973522490272295,4,-0.5235987755982988
23.17,-0.3860064073329488,-42.290040747224,4,-0.5235987755982988
23.18,-0.3844245167640515,-42.59776684950114,4,-0.5235987755982988
23.19,-0.382855307766738,-42.89666745712499,4,-0.5235987755982988
23.2,-0.381299127283666,-43.18671226971573,4,-0.5235987755982988
23.21,-0.37975631759286893,-43.46787364651296,4,-0.5235987755982988
23.22,-0.3782272199799501,-43.740124218565924,4,-0.5235987755982988
23.23,-0.37671216409528946,-44.00344366640667,4,-0.5235987755982988
23.24,-0.37521147661100196,-44.25781314063402,4,-0.5235987755982988
23.25,-0.3737254787288223,-44.503216820935194,4,-0.5235987755982988
23.26,-0.37225448608751255,-44.739641938763214,4,-0.5235987755982988
23.27,-0.3707988113020295,-44.96707761274807,4,-0.5235987755982988
23.28,-0.36935875893085757,-45.18551709998684,4,-0.5235987755982988
23.29,-0.3679346279053373,-45.3949566810076,4,-0.5235987755982988
23.3,-0.3665267118271145,-45.595395506485616,4,-0.5235987755982988
23.31,-0.3651352984707103,-45.78683580255517,4,-0.5235987755982988
23.32,-0.3637606682255717,-45.969283088067314,4,-0.5235987755982988
23.33,-0.362403094860723,-46.14274607607652,4,-0.5235987755982988
23.34,-0.36106284834413505,-46.30723629597625,4,-0.5235987755982988
23.35,-0.35974019118087225,-46.462768596794916,4,-0.5235987755982988
23.36,-0.3584353794466548,-46.609361012122314,4,-0.5235987755982988
23.37,-0.35714866238558535,-46.74703465679225,4,-0.5235987755982988
23.38,-0.35588027996680127,-46.87581281865674,4,-0.5235987755982988
23.39,-0.3546304690024994,-46.99572342657856,4,-0.5235987755982988
23.4,-0.3533994579455036,-47.10679705414769,4,-0.5235987755982988
23.41,-0.3521874681692907,-47.209067479787265,4,-0.5235987755982988
23.42,-0.3509947138599128,-47.30257169945239,4,-0.5235987755982988
23.43,-0.3498214056306373,-47.38734671628449,4,-0.5235987755982988
23.44,-0.34866774363880326,-47.4634354190016,4,-0.5235987755982988
23.45,-0.3475339205693878,-47.53088391792379,4,-0.5235987755982988
23.46,-0.34642012245021203,-47.589740758310725,4,-0.5235987755982988
23.47,-0.34532652787342516,-47.64005751351064,4,-0.5235987755982988
23.48,-0.3442533110831967,-47.681887326852944,4,-0.5235987755982988
23.49,-0.34320064063004113,-47.715285481647115,4,-0.5235987755982988
23.5,-0.34216867185281735,-47.7403127947933,4,-0.5235987755982988
23.51,-0.34115755542704496,-47.757031660640415,4,-0.5235987755982988
23.52,-0.34016743464618093,-47.765507249103024,4,-0.5235987755982988
23.53,-0.3391984455624659,-47.765807426520134,4,-0.5235987755982988
23.54,-0.33825071890099684,-47.75800215324443,4,-0.5235987755982988
23.55,-0.33732437503612256,-47.74216492850515,4,-0.5235987755982988
23.56,-0.3364195279812801,-47.71837157544948,4,-0.5235987755982988
23.57,-0.33553628425943055,-47.68670053689291,4,-0.5235987755982988
23.58,-0.33467474286449667,-47.647232849121856,4,-0.5235987755982988
23.59,-0.33383499342670525,-47.60005216558223,4,-0.5235987755982988
23.6,-0.33301711933350103,-47.54524464292745,4,-0.5235987755982988
23.61,-0.33222119644350123,-47.482898949469714,4,-0.5235987755982988
23.62,-0.33144729241183735,-47.413106256649634,4,-0.5235987755982988
23.63,-0.3306954670252132,-47.33596020246156,4,-0.5235987755982988
23.64,-0.32996577295259943,-47.2515559218074,4,-0.5235987755982988
23.65,-0.32925825553254084,-47.15999021312261,4,-0.5235987755982988
23.66,-0.3285729505071115,-47.06136412682236,4,-0.5235987755982988
23.67,-0.3279098864163254,-46.955780056979556,4,-0.5235987755982988
23.68,-0.3272690838150266,-46.84334258072656,4,-0.5235987755982988
23.69,-0.32665055578879393,-46.72415816758998,4,-0.5235987755982988
23.7,-0.326054316089998,-46.59833141745497,4,-0.5235987755982988
23.71,-0.325480359152218,-46.46597410938555,4,-0.5235987755982988
23.72,-0.3249286760596756,-46.3271978710811,4,-0.5235987755982988
23.73,-0.32439925025028704,-46.1821160807138,4,-0.5235987755982988
23.74,-0.32389205751819367,-46.030843810133774,4,-0.5235987755982988
23.75,-0.3234070715753796,-45.873496410303524,4,-0.5235987755982988
23.76,-0.32294425463593035,-45.71019175485224,4,-0.5235987755982988
23.77,-0.3225035604741644,-45.541049436969686,4,-0.5235987755982988
23.78,-0.322084937024739,-45.366190078170696,4,-0.5235987755982988
23.79,-0.3216883250633939,-45.18573559433767,4,-0.5235987755982988
23.8,-0.3213136583759904,-44.99980946963302,4,-0.5235987755982988
23.81,-0.3209608637979119,-44.80853669545963,4,-0.5235987755982988
23.82,-0.32062986082465134,-44.61204260152041,4,-0.5235987755982988
23.83,-0.32032056209992416,-44.410453954103374,4,-0.5235987755982988
23.84,-0.3200328733200474,-44.20389854620034,4,-0.5235987755982988
23.85,-0.31976669324104423,-43.99250514252959,4,-0.5235987755982988
23.86,-0.31952191296809745,-43.77640355490442,4,-0.5235987755982988
23.87,-0.3192984177647206,-43.5557242599461,4,-0.5235987755982988
23.88,-0.31909608568719144,-43.33059859342437,4,-0.5235987755982988
23.89,-0.318914787995728,-43.101158621887336,4,-0.5235987755982988
23.9,-0.3187543891903457,-42.867537082462015,4,-0.5235987755982988
23.91,-0.3186147512174872,-42.6298654651083,4,-0.5235987755982988
23.92,-0.31849572672888077,-42.388276970704446,4,-0.5235987755982988
23.93,-0.31839716076428687,-42.14290571736829,4,-0.5235987755982988
23.94,-0.31831889324009216,-41.8938855878764,4,-0.5235987755982988
23.95,-0.3182607578609861,-41.64135067014289,4,-0.5235987755982988
23.96,-0.31822258523847086,-41.38543440916482,4,-0.5235987755982988
23.97,-0.3182042037441212,-41.12626933403498,4,-0.5235987755982988
23.98,-0.31820542796723317,-40.863989931754354,4,-0.5235987755982988
23.99,-0.31822607055522817,-40.59872958500282,4,-0.5235987755982988
24,-0.3182659388346622,-40.3306213735671,4,-0.5235987755982988
24.01,-0.3183248350023768,-40.05979801435417,4,-0.5235987755982988
24.02,-0.31840256009252693,-39.78639286711962,4,-0.5235987755982988
24.03,-0.31849890524483604,-39.51053735605252,4,-0.5235987755982988
24.04,-0.3186136587589539,-39.23236284688307,4,-0.5235987755982988
24.05,-0.31874660437308266,-38.952000047096874,4,-0.5235987755982988
24.06,-0.31889752138885463,-38.6695789272435,4,-0.5235987755982988
24.07,-0.31906618316879864,-38.3852304756005,4,-0.5235987755982988
24.08,-0.31925235978469546,-38.099083776666944,4,-0.5235987755982988
24.09,-0.31945581776962084,-37.81126635248738,4,-0.5235987755982988
24.1,-0.3196763190752859,-37.5219053992473,4,-0.5235987755982988
24.11,-0.319913621690899,-37.231127152084625,4,-0.5235987755982988
24.12,-0.3201674798362795,-36.93905693766004,4,-0.5235987755982988
24.13,-0.32043764411836034,-36.6458191720997,4,-0.5235987755982988
24.14,-0.32072386129327946,-36.35153677038456,4,-0.5235987755982988
24.15,-0.32102587472500554,-36.05633159512675,4,-0.5235987755982988
24.16,-0.32134342439929875,-35.76032424180558,4,-0.5235987755982988
24.17,-0.3216762470601263,-35.463633969383025,4,-0.5235987755982988
24.18,-0.32202408360198687,-35.16637687807035,4,-0.5235987755982988
24.19,-0.3223866629603438,-34.86866976457057,4,-0.5235987755982988
24.2,-0.3227637148576227,-34.57062700653053,4,-0.5235987755982988
24.21,-0.32315496660868637,-34.2723612978284,4,-0.5235987755982988
24.22,-0.323560143266941,-33.973983576848084,4,-0.5235987755982988
24.23,-0.32397897139480825,-33.67560332676374,4,-0.5235987755982988
24.24,-0.3244111738789734,-33.377327956645516,4,-0.5235987755982988
24.25,-0.3248564702617946,-33.07926274875216,4,-0.5235987755982988
24.26,-0.3253145799907764,-32.781511105340755,4,-0.5235987755982988
24.27,-0.32578522133229687,-32.48417435044667,4,-0.5235987755982988
24.28,-0.32626811093461233,-32.187352780929146,4,-0.5235987755982988
24.29,-0.3267629634740368,-31.89114656461603,4,-0.5235987755982988
24.3,-0.3272694949613866,-31.59564990989955,4,-0.5235987755982988
24.31,-0.3277874199278556,-31.3009564865822,4,-0.5235987755982988
24.32,-0.3283164524510068,-31.007157787558544,4,-0.5235987755982988
24.33,-0.3288563063167771,-30.7143430787348,4,-0.5235987755982988
24.34,-0.3294066896124142,-30.422603255664278,4,-0.5235987755982988
24.35,-0.3299673170771827,-30.132022243060504,4,-0.5235987755982988
24.36,-0.330537901044207,-29.84268341268504,4,-0.5235987755982988
24.37,-0.33111815381349863,-29.554667982229006,4,-0.5235987755982988
24.38,-0.3317077878706562,-29.268054925460376,4,-0.5235987755982988
24.39,-0.33230651623033575,-28.982921161952678,4,-0.5235987755982988
24.4,-0.33291405228884485,-28.699341215636828,4,-0.5235987755982988
24.41,-0.3335301099328781,-28.417387150521407,4,-0.5235987755982988
24.42,-0.3341544038841529,-28.137128761687627,4,-0.5235987755982988
24.43,-0.3347866497589904,-27.858633457820268,4,-0.5235987755982988
24.44,-0.3354265653093481,-27.581966197387473,4,-0.5235987755982988
24.45,-0.3360738719302322,-27.3071894169599,4,-0.5235987755982988
24.46,-0.33672828820514294,-27.03436319449299,4,-0.5235987755982988
24.47,-0.3373895361662967,-26.76354503738711,4,-0.5235987755982988
24.48,-0.3380573397013048,-26.494789902310817,4,-0.5235987755982988
24.49,-0.33873142471277695,-26.228150163295116,4,-0.5235987755982988
24.5,-0.33941151850910745,-25.96367902698178,4,-0.5235987755982988
24.51,-0.3400973516165152,-25.701423091692895,4,-0.5235987755982988
24.52,-0.3407886567335498,-25.441427718826873,4,-0.5235987755982988
24.53,-0.34148516914290467,-25.183735870123904,4,-0.5235987755982988
24.54,-0.34218662689283247,-24.928387977966427,4,-0.5235987755982988
24.55,-0.34289276634606375,-24.67542504096393,4,-0.5235987755982988
24.56,-0.34360332828914286,-24.42488458661953,4,-0.5235987755982988
24.57,-0.34431805968885626,-24.176799574121226,4,-0.5235987755982988
24.58,-0.3450367084718221,-23.931202009560824,4,-0.5235987755982988
24.59,-0.3457590256232892,-23.68812161747465,4,-0.5235987755982988
24.6,-0.3464847638234381,-23.447586417350337,4,-0.5235987755982988
24.61,-0.3472136750617044,-23.209623691546597,4,-0.5235987755982988
24.62,-0.34794552110614746,-22.974256029790737,4,-0.5235987755982988
24.63,-0.3486800642368187,-22.741504932471685,4,-0.5235987755982988
24.64,-0.34941706999777866,-22.51138981084714,4,-0.5235987755982988
24.65,-0.350156307286299,-22.28392800709632,4,-0.5235987755982988
24.66,-0.35089754877018986,-22.05913410658261,4,-0.5235987755982988
24.67,-0.3516405702853435,-21.837021449877625,4,-0.5235987755982988
24.68,-0.3523851514088415,-21.617601108990737,4,-0.5235987755982988
24.69,-0.3531310754643169,-21.400882088277395,4,-0.5235987755982988
24.7,-0.3538781295955733,-21.186871378103824,4,-0.5235987755982988
24.71,-0.3546261053529796,-20.975574409790735,4,-0.5235987755982988
24.72,-0.35537479819358475,-20.766994550168516,4,-0.5235987755982988
24.73,-0.35612400728863103,-20.561132867900042,4,-0.5235987755982988
24.74,-0.3568735362792916,-20.35798873815027,4,-0.5235987755982988
24.75,-0.35762319313568125,-20.15755965444007,4,-0.5235987755982988
24.76,-0.3583727889529907,-19.959842138332288,4,-0.5235987755982988
24.77,-0.35912213515505276,-19.764833739583047,4,-0.5235987755982988
24.78,-0.35987105420232895,-19.57252578953885,4,-0.5235987755982988
24.79,-0.36061937026215163,-19.382909874788062,4,-0.5235987755982988
24.8,-0.361366911924679,-19.195976062866805,4,-0.5235987755982988
24.81,-0.3621135122683497,-19.011712942815194,4,-0.5235987755982988
24.82,-0.36285899924599885,-18.830111203813086,4,-0.5235987755982988
24.83,-0.36360321573166104,-18.651156371973293,4,-0.5235987755982988
24.84,-0.3643460062563868,-18.474833723267974,4,-0.5235987755982988
24.85,-0.36508721880781597,-18.301127690213917,4,-0.5235987755982988
24.86,-0.36582670555010705,-18.130021663199535,4,-0.5235987755982988
24.87,-0.3665643204611033,-17.9614976909843,4,-0.5235987755982988
24.88,-0.3672999219280125,-17.795536925095988,4,-0.5235987755982988
24.89,-0.3680333747065969,-17.632119968736497,4,-0.5235987755982988
24.9,-0.36876454629267263,-17.471226387402545,4,-0.5235987755982988
24.91,-0.36949330817255455,-17.312834951463206,4,-0.5235987755982988
24.92,-0.370219536095286,-17.156923289826175,4,-0.5235987755982988
24.93,-0.3709431108624547,-17.0034667884626,4,-0.5235987755982988
24.94,-0.3716639156787969,-16.852442506652604,4,-0.5235987755982988
24.95,-0.3723818384557932,-16.70382586694039,4,-0.5235987755982988
24.96,-0.3730967711727831,-16.557591638099332,4,-0.5235987755982988
24.97,-0.37380860988138176,-16.413713979529028,4,-0.5235987755982988
24.98,-0.3745172532435965,-16.2721675370761,4,-0.5235987755982988
24.99,-0.375222605495707,-16.13292536532748,4,-0.5235987755982988
25,-0.3759245745844351,-15.995960311649624,4,-0.5235987755982988
25.01,-0.3766230723159737,-15.861244956891085,4,-0.5235987755982988
25.02,-0.37731801449066293,-15.728751566377593,4,-0.5235987755982988
25.03,-0.37800931664766446,-15.59845377840673,4,-0.5235987755982988
25.04,-0.3786968981570407,-15.470325075767441,4,-0.5235987755982988
25.05,-0.37938068681259696,-15.344337064272809,4,-0.5235987755982988
25.06,-0.3800606114358032,-15.220462371657044,4,-0.5235987755982988
25.07,-0.3807366043040594,-15.098673760306637,4,-0.5235987755982988
25.08,-0.3814085998937558,-14.978944189229276,4,-0.5235987755982988
25.09,-0.3820765303369561,-14.861246867952321,4,-0.5235987755982988
25.1,-0.3827403392945696,-14.745555355643573,4,-0.5235987755982988
25.11,-0.3833999699969656,-14.631843596799724,4,-0.5235987755982988
25.12,-0.3840553684653285,-14.520085994211286,4,-0.5235987755982988
25.13,-0.38470648343398206,-14.410257473827217,4,-0.5235987755982988
25.14,-0.38535326677402626,-14.302329910075283,4,-0.5235987755982988
25.15,-0.3859956724282468,-14.196279359444366,4,-0.5235987755982988
25.16,-0.386633656917617,-14.092081884196617,4,-0.5235987755982988
25.17,-0.38726717925682436,-13.98971366658383,4,-0.5235987755982988
25.18,-0.3878962008208337,-13.889151478565752,4,-0.5235987755982988
25.19,-0.3885206869998285,-13.790371373217704,4,-0.5235987755982988
25.2,-0.3891406056843336,-13.69334985779847,4,-0.5235987755982988
25.21,-0.3897559248167638,-13.598065797718373,4,-0.5235987755982988
25.22,-0.3903666157165184,-13.504497800377624,4,-0.5235987755982988
25.23,-0.390972651912847,-13.412625115986481,4,-0.5235987755982988
25.24,-0.391574008759578,-13.322427826278787,4,-0.5235987755982988
25.25,-0.39217066181736326,-13.233887621595908,4,-0.5235987755982988
25.26,-0.3927625913160252,-13.146985675418549,4,-0.5235987755982988
25.27,-0.3933497782862046,-13.061704495852366,4,-0.5235987755982988
25.28,-0.39393220553777025,-12.978027463340483,4,-0.5235987755982988
25.29,-0.39450985759087154,-12.895938868368807,4,-0.5235987755982988
25.3,-0.3950827148124731,-12.815424605058123,4,-0.5235987755982988
25.31,-0.39565076446234804,-12.736470950760236,4,-0.5235987755982988
25.32,-0.39621399453913553,-12.659065292529064,4,-0.5235987755982988
25.33,-0.3967723932684781,-12.58319621496038,4,-0.5235987755982988
25.34,-0.3973259498159556,-12.50885344939551,4,-0.5235987755982988
25.35,-0.3978746536322203,-12.436026181011096,4,-0.5235987755982988
25.36,-0.398418494734196,-12.364704283829589,4,-0.5235987755982988
25.37,-0.39895746454289505,-12.294881296777216,4,-0.5235987755982988
25.38,-0.399491554554943,-12.226550623782535,4,-0.5235987755982988
25.39,-0.40002075662842956,-12.159706783333315,4,-0.5235987755982988
25.4,-0.40054506365511855,-12.094344774880918,4,-0.5235987755982988
25.41,-0.40106447426749037,-12.030456041137132,4,-0.5235987755982988
25.42,-0.4015789795303968,-11.968039629596774,4,-0.5235987755982988
25.43,-0.40208857380296725,-11.907092962097636,4,-0.5235987755982988
25.44,-0.40259325166831705,-11.847614358700664,4,-0.5235987755982988
25.45,-0.40309300785799623,-11.789603034964678,4,-0.5235987755982988
25.46,-0.40358784145153864,-11.73305775696149,4,-0.5235987755982988
25.47,-0.40407774783396866,-11.67797933994381,4,-0.5235987755982988
25.48,-0.4045627225876858,-11.624369399958463,4,-0.5235987755982988
25.49,-0.4050427621514656,-11.572230120492389,4,-0.5235987755982988
25.5,-0.4055178630607163,-11.52156446456463,4,-0.5235987755982988
25.51,-0.4059880209425157,-11.472376775524769,4,-0.5235987755982988
25.52,-0.4064532309688167,-11.424672443367818,4,-0.5235987755982988
25.53,-0.40691348975672403,-11.378456643676248,4,-0.5235987755982988
25.54,-0.40736879294180856,-11.33373584954645,4,-0.5235987755982988
25.55,-0.4078191358601583,-11.290517351245626,4,-0.5235987755982988
25.56,-0.40826451321102053,-11.248809128390878,4,-0.5235987755982988
25.57,-0.4087049167435942,-11.208618830336423,4,-0.5235987755982988
25.58,-0.40914034108328884,-11.169956430270458,4,-0.5235987755982988
25.59,-0.40957077884285364,-11.132832043089575,4,-0.5235987755982988
25.6,-0.409996221856889,-11.097256507032984,4,-0.5235987755982988
25.61,-0.4104166611066925,-11.063241374205269,4,-0.5235987755982988
25.62,-0.410832090867334,-11.030794861072554,4,-0.5235987755982988
25.63,-0.41124250100908355,-10.999929133428008,4,-0.5235987755982988
25.64,-0.4116478802930673,-10.970657071565624,4,-0.5235987755982988
25.65,-0.4120482174492331,-10.942991157443492,4,-0.5235987755982988
25.66,-0.41244350031292254,-10.916944219464224,4,-0.5235987755982988
25.67,-0.41283371957739473,-10.892528104606729,4,-0.5235987755982988
25.68,-0.41321886740466723,-10.869754100970242,4,-0.5235987755982988
25.69,-0.41359892809346466,-10.848636064362072,4,-0.5235987755982988
25.7,-0.41397388866836204,-10.829186763000319,4,-0.5235987755982988
25.71,-0.41434373559851767,-10.811418944199174,4,-0.5235987755982988
25.72,-0.41470845505141074,-10.795345423661566,4,-0.5235987755982988
25.73,-0.4150680357835282,-10.78098057824414,4,-0.5235987755982988
25.74,-0.41542246186825194,-10.768336429738367,4,-0.5235987755982988
25.75,-0.4157717185743697,-10.757425727857182,4,-0.5235987755982988
25.76,-0.4161157907895068,-10.748261065375939,4,-0.5235987755982988
25.77,-0.4164546630305372,-10.74085483791848,4,-0.5235987755982988
25.78,-0.4167883168736324,-10.73522108187403,4,-0.5235987755982988
25.79,-0.41711673546421674,-10.73137215916462,4,-0.5235987755982988
25.8,-0.4174399018234891,-10.729319957217005,4,-0.5235987755982988
25.81,-0.4177577978760419,-10.729076564078271,4,-0.5235987755982988
25.82,-0.4180704050151745,-10.730653824314121,4,-0.5235987755982988
25.83,-0.41837770419312315,-10.734062686712612,4,-0.5235987755982988
25.84,-0.41867967590093785,-10.73931327154111,4,-0.5235987755982988
25.85,-0.4189762998874726,-10.746416638831352,4,-0.5235987755982988
25.86,-0.41926755545438366,-10.755382800955886,4,-0.5235987755982988
25.87,-0.419553421360856,-10.76622127987602,4,-0.5235987755982988
25.88,-0.4198338762859507,-10.778940890430935,4,-0.5235987755982988
25.89,-0.4201089063995861,-10.793546779274859,4,-0.5235987755982988
25.9,-0.42037848703250835,-10.810047463133788,4,-0.5235987755982988
25.91,-0.4206425973409242,-10.828449129173936,4,-0.5235987755982988
25.92,-0.42090121640628825,-10.848757102497009,4,-0.5235987755982988
25.93,-0.4211543232694181,-10.870975794752468,4,-0.5235987755982988
25.94,-0.42140190206907213,-10.895109512604007,4,-0.5235987755982988
25.95,-0.4216439335115326,-10.921160963634367,4,-0.5235987755982988
25.96,-0.42188039752397355,-10.949131646174994,4,-0.5235987755982988
25.97,-0.4221112758192593,-10.979022224215214,4,-0.5235987755982988
25.98,-0.42233655067809656,-11.01083226512012,4,-0.5235987755982988
25.99,-0.4225562042132854,-11.0445618820199,4,-0.5235987755982988
26,-0.4227702183807484,-11.08021180516203,4,-0.5235987755982988
26.01,-0.42297857775744807,-11.117777632428528,4,-0.5235987755982988
26.02,-0.4231812667771915,-11.157255739065569,4,-0.5235987755982988
26.03,-0.4233782706327963,-11.198641474309898,4,-0.5235987755982988
26.04,-0.42356957512491394,-11.241929231536442,4,-0.5235987755982988
26.05,-0.42375516122400253,-11.28711489549515,4,-0.5235987755982988
26.06,-0.423935017991999,-11.334190034607502,4,-0.5235987755982988
26.07,-0.4241091324491526,-11.38314645924519,4,-0.5235987755982988
26.08,-0.42427749232211154,-11.43397498830263,4,-0.5235987755982988
26.09,-0.42444008607370515,-11.48666543798207,4,-0.5235987755982988
26.1,-0.4245969041341236,-11.541205453103414,4,-0.5235987755982988
26.11,-0.42474793699961005,-11.597582356379037,4,-0.5235987755982988
26.12,-0.4248931756896795,-11.655782725389113,4,-0.5235987755982988
26.13,-0.4250326125200544,-11.71579166538193,4,-0.5235987755982988
26.14,-0.4251662407989929,-11.777593119322182,4,-0.5235987755982988
26.15,-0.425294057042104,-11.841169711134715,4,-0.5235987755982988
26.16,-0.42541606171339097,-11.906502682241861,4,-0.5235987755982988
26.17,-0.42553225068076805,-11.973572415895196,4,-0.5235987755982988
26.18,-0.42564262388891605,-12.04235787161113,4,-0.5235987755982988
26.19,-0.42574718288039637,-12.112836725536846,4,-0.5235987755982988
26.2,-0.4258459308713567,-12.18498542789149,4,-0.5235987755982988
26.21,-0.42593887317497603,-12.258783810327694,4,-0.5235987755982988
26.22,-0.4260260164665441,-12.33420453691964,4,-0.5235987755982988
26.23,-0.42610736948408073,-12.411221338141086,4,-0.5235987755982988
26.24,-0.4261829429321602,-12.48980681937146,4,-0.5235987755982988
26.25,-0.42625274955320785,-12.569932460636663,4,-0.5235987755982988
26.26,-0.4263167986200263,-12.651572051500715,4,-0.5235987755982988
26.27,-0.42637510455277117,-12.734696428767,4,-0.5235987755982988
26.28,-0.42642768594600766,-12.819274119213834,4,-0.5235987755982988
26.29,-0.4264745614552539,-12.905273916114211,4,-0.5235987755982988
26.3,-0.4265157516096039,-12.99266380674705,4,-0.5235987755982988
26.31,-0.4265512770969704,-13.081411144091456,4,-0.5235987755982988
26.32,-0.42658115772455785,-13.171482761335707,4,-0.5235987755982988
26.33,-0.4266054204669063,-13.262844316760026,4,-0.5235987755982988
26.34,-0.42662409169049426,-13.355460978706795,4,-0.5235987755982988
26.35,-0.4266371994358716,-13.44929725877781,4,-0.5235987755982988
26.36,-0.42664477342225765,-13.544317037916747,4,-0.5235987755982988
26.37,-0.4266468484197744,-13.640481297401001,4,-0.5235987755982988
26.38,-0.4266434567874174,-13.737753233535395,4,-0.5235987755982988
26.39,-0.42663463426852194,-13.83609433717672,4,-0.5235987755982988
